adsh,ddate,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,InterestExpense,Liabilities,LiabilitiesCurrent,LongTermDebtNoncurrent,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,OperatingIncomeLoss,PaymentsToAcquirePropertyPlantAndEquipment,Revenues,StockholdersEquity,current_ratio,cash_ratio,debt_to_equity,debt_to_assets,net_profit_margin,return_on_assets,return_on_equity,free_cash_flow,operating_cf_ratio,risk_score,risk_category
0001654954-24-001626,20221231,68086.0,967787.0,88301.0,4761551.0,717414.0,31942758.0,107203000.0,-226493.0,-1282145.0,-14027819.0,1020572.5,7836579.0,62669.0,0.029847634670035702,0.0027605373640687005,2.521533416767655,10.536879828452252,-0.163610294747236,-18.831257527244954,-20.45899886706346,-1621403.0,-0.3157075273133783,2.3475493439423825,2
0001654954-24-002411,20221231,264712.0,119397.0,12180000.0,0.0,25171.0,18098.0,107203000.0,28789.0,35008000.0,39687.0,33736.0,5849000.0,342.0,2.0277861178801477,0.2999388915531042,4.312132668099611,0.09508824684940614,5.985296631902889,132.24938801414368,102362.57309941521,-4947.0,1.1437368400143022,-0.4348588511059791,0
0001654954-24-002411,20231231,260825.0,114765.0,12180000.0,149.0,17936.0,12621.0,107203000.0,20006.0,19411000.0,22579.0,22319.0,8678000.0,381754.0,2.311859753713319,0.2999388915531042,0.04591282453482436,0.0687664142624365,2.2368057156026735,74.4215470142816,50.846880451809284,-2313.0,1.1154103479036575,-1.865722755629354,0
0001654954-24-002655,20221231,55634000.0,12350000.0,12180000.0,1000.0,14175000.0,10391000.0,107203000.0,-411000.0,0.0,-37392000.0,289000.0,36095000.0,26000.0,0.7832294158587826,0.2999388915531042,6.3029711256235315,0.25479023618650465,0.0,0.0,0.0,-700000.0,-0.028994708994708993,2.0455487320675934,2
0001654954-24-002655,20231231,55634000.0,11948000.0,12180000.0,115000.0,11547000.0,10261000.0,107203000.0,3499000.0,-362000.0,-1689000.0,92000.0,35152000.0,41459000.0,0.7721473112489989,0.2999388915531042,0.24570012760843193,0.20755293525541935,-0.010298133818843877,-0.006506812380918143,-0.008731517885139536,3407000.0,0.30302243006841606,0.11252111315826133,1
0001654954-24-002732,20211231,4220344.0,2234140.0,1344922.0,1277965.0,12627616.0,5019638.0,0.0,-5132535.0,-5124302.0,-6123732.0,1020572.5,13039109.0,-9826820.0,0.3681646170379174,0.23738728202623605,-0.8263728069933252,2.9920821620228115,-0.3929947974205906,-1.2141905967854754,0.521460859158914,-1621403.0,-0.4064532054189801,0.39026511621893917,1
0001654954-24-002732,20221231,3909096.0,1988018.0,298614.0,1277965.0,12267507.0,6026699.0,131608.0,2902659.0,-487493.0,-2823813.0,1020572.5,14549141.0,-10314313.0,0.28508004531636183,0.04836008822941518,-0.7836126155069169,3.1381953781641587,-0.033506651698543576,-0.1247073492183359,0.04726373923304441,-1621403.0,0.23661360046503335,0.7991651374683854,2
0001654954-24-002824,20221231,66325000.0,9420000.0,12180000.0,11000.0,33102000.0,31191000.0,0.0,4019000.0,0.0,2669000.0,66000.0,23514000.0,4000.0,0.263909374207816,0.2999388915531042,9.02117545270022,0.49908782510365624,0.0,0.0,0.0,3953000.0,0.1214126034680684,3.53891337938537,2
0001654954-24-002824,20231231,65152000.0,11504000.0,12180000.0,1116000.0,29732000.0,12650000.0,15913000.0,3060000.0,0.0,2816000.0,25000.0,33378000.0,11934000.0,0.6467927826796542,0.2999388915531042,1.2502939794063,0.456348231827112,0.0,0.0,0.0,3035000.0,0.10291941342661105,0.5882511312951685,1
0001654954-24-002897,20221231,37109014.0,2845917.0,1853362.0,53528.0,2481008.0,2472912.0,107203000.0,-3040737.0,-14006690.0,-13976212.0,633823.0,3519627.0,40023.0,0.7658567627476358,0.5593102598860566,4.142968934955193,0.06685728701926708,-3.9795949968562008,-0.3774471075949364,-349.96601953876524,-3674560.0,-1.2256054797082476,0.9708093051180274,2
0001654954-24-002897,20231231,31841804.0,2473197.0,1885628.0,132843.0,7394223.0,1336838.0,107203000.0,-4694668.0,0.0,-13206396.0,92984.0,122112.0,1623.0,1.0473312514609276,0.8798397809737667,8.424397481691797,0.23221746481449354,0.0,0.0,0.0,-4787652.0,-0.6349102535858061,1.5073328776640738,2
0001654954-24-003010,20221231,261523033.0,125315558.0,12180000.0,2275612.0,134908338.0,46981453.0,55136231.0,7456814.0,12301918.0,1850821.0,3365594.0,279265146.0,138985852.0,1.2994668889269674,0.2999388915531042,0.6783697201451707,0.5158564293646747,0.04405103241920494,0.04703952022459146,0.08851201631659603,4091220.0,0.05527318852597532,-0.37677523355574,1
0001654954-24-003010,20231231,252039201.0,112236708.0,12180000.0,3506598.0,119558617.0,42733726.0,41063865.0,26482062.0,8585002.0,15183330.0,6434375.0,273454857.0,144805168.0,1.2882459057935682,0.2999388915531042,0.601936958174516,0.4743651643301313,0.03139458590783048,0.03406216955909172,0.05928657187152326,20047687.0,0.22149856417291947,-0.3999087354352822,0
0001654954-24-003098,20221231,48832000.0,36217000.0,12180000.0,144000.0,28697000.0,22970000.0,107203000.0,-9000000.0,0.0,-11081000.0,1750000.0,50951000.0,20135000.0,0.9465129064799352,0.2999388915531042,0.8859262413585743,0.5876679226736566,0.0,0.0,0.0,-10750000.0,-0.3136216329233021,0.12415587543533756,1
0001654954-24-003098,20231231,49408000.0,37202000.0,12180000.0,575000.0,28097000.0,20418000.0,107203000.0,1655000.0,-2230000.0,-777000.0,2117000.0,74094000.0,2320000.0,1.037452864909559,0.2999388915531042,2.5734344769603337,0.5686730893782384,-0.030096903932842065,-0.045134391191709845,-0.9612068965517241,-462000.0,0.05890308573869096,0.5488307351579487,1
0001654954-24-003228,20221231,2123019.0,1901679.0,12180000.0,13319.0,2133641.0,2027722.0,107203000.0,-7102612.0,0.0,-8731974.0,1020572.5,0.0,-10622.0,0.6615740014970276,0.2999388915531042,-5.30762386057784,1.0050032524438077,-0.0472917516538927,0.0,-0.0,-1621403.0,-3.3288692896321357,-1.5221110993786269,0
0001654954-24-003228,20231231,555715.0,425377.0,12180000.0,23793.0,2761558.0,2761558.0,107203000.0,-5799893.0,0.0,-7263012.0,1020572.5,27650.0,121373488.0,0.14326462665449602,0.2999388915531042,0.022497584358765352,4.969378188459912,0.0,0.0,0.0,-1621403.0,-2.1002249454836726,0.8581357281858168,2
0001654954-24-003240,20221231,116110000.0,32109000.0,12180000.0,1277965.0,19651000.0,16962000.0,107203000.0,15981000.0,0.0,2630000.0,0.0,30034000.0,223114000.0,1.06229268100499,0.2999388915531042,0.08441104563068919,0.16924468176728963,0.0,0.0,0.0,15981000.0,0.8132410564347871,-0.2962632069718661,1
0001654954-24-003240,20231231,120058000.0,24607000.0,12180000.0,1277965.0,21292000.0,18899000.0,107203000.0,23481000.0,264000.0,-198000.0,45000.0,30784000.0,-126477000.0,0.8337898490046103,0.2999388915531042,-0.1555897701643516,0.17734761531926235,0.008575883575883576,0.0021989371803628247,-0.002087336037382291,23436000.0,1.1028085665977831,-0.10493397088888572,1
0001654954-24-003564,20221231,20983621.0,3360292.0,1638031.0,102832.0,3270551.0,1630309.0,107203000.0,-1817090.0,-2535429.0,-2552237.0,1441874.0,9580189.0,14877238.0,1.1187867759881784,0.6955126433491526,0.19871634121243326,0.15586208881679667,-0.26465333825877546,-0.12082895511694573,-0.17042336756325335,-3258964.0,-0.5555913972905483,-0.9306084168217996,0
0001654954-24-003564,20231231,23889789.0,4447113.0,2286999.0,44202.0,3354191.0,1729137.0,107203000.0,2104009.0,-84297.0,1012370.0,772245.0,13656733.0,17753101.0,1.2730888510627985,0.8426978062428457,0.17305836830800708,0.140402705105516,-0.006172559718345522,-0.0035285786743449263,-0.004748297212977045,1331764.0,0.6272776356504445,-1.357117293887363,0
0001654954-24-003664,20221231,49012661.0,27988052.0,12180000.0,259644.0,31261458.0,26143812.0,107203000.0,6068227.0,-23585291.0,-19633705.0,244953.0,40763415.0,17751203.0,0.727810468124686,0.2999388915531042,1.0156253642166475,0.6378241328296784,-0.5785896740986985,-0.48120813109902355,-1.3286587393541722,5823274.0,0.19411209163692877,0.41686080462449293,1
0001654954-24-003664,20231231,51300499.0,32843263.0,12180000.0,239526.0,36623070.0,31456961.0,107203000.0,625248.0,-4046473.0,-3701786.0,208202.0,84475325.0,-334899.0,0.7149428207993291,0.2999388915531042,-4.7037075791173,0.7138930558940567,-0.047901242167461326,-0.0788778487320367,12.082666714442265,417046.0,0.01707251740501274,-1.3977219351030088,0
0001654954-24-003785,20221231,118823000.0,17562000.0,12180000.0,1277965.0,70706000.0,30650000.0,107203000.0,-6444000.0,-24564000.0,-17116000.0,4250000.0,43535000.0,191742000.0,0.45297529034387674,0.2999388915531042,0.31390224878398265,0.5950531462763943,-0.5642356724474561,-0.2067276537370711,-0.12810964733861127,-10694000.0,-0.09113795151755155,0.5320522808637492,1
0001654954-24-003785,20231231,37613000.0,12088000.0,12180000.0,1277965.0,26135000.0,8613000.0,107203000.0,-6041000.0,-37342000.0,-17562000.0,135000.0,28265000.0,-180967000.0,0.8769093184761799,0.2999388915531042,-0.13489673132391278,0.6948395501555313,-1.3211392181142756,-0.9927950442666099,0.2063470135439058,-6176000.0,-0.23114597283336522,-0.12056850009943977,1
0001654954-24-003937,20220630,21007900.0,16269300.0,12180000.0,1277965.0,3469800.0,2230200.0,107203000.0,-5190200.0,-13668100.0,-11544100.0,757600.0,1419400.0,31664100.0,2.115652437142891,0.2999388915531042,0.10398292932542873,0.16516643738783982,-9.629491334366634,-0.6506171487868849,-0.4316591976402298,-5947800.0,-1.4958210847887485,-1.53216651434899,0
0001654954-24-003937,20231231,16730500.0,12340700.0,12180000.0,1277965.0,2845100.0,1837300.0,107203000.0,-6155000.0,0.0,-9259900.0,131700.0,0.0,13885400.0,2.0433943647892736,0.2999388915531042,0.18639547257362513,0.17005469053525,-0.0472917516538927,0.0,0.0,-6286700.0,-2.1633685986432813,-1.4219921701289113,0
0001654954-24-003953,20221231,30023000.0,19169000.0,12180000.0,1277965.0,19698000.0,12056000.0,107203000.0,-14536000.0,-18514000.0,-18327000.0,209000.0,40189000.0,10325000.0,0.9516565946874471,0.2999388915531042,1.06739561574296,0.6560969923058988,-0.4606733185697579,-0.6166605602371515,-1.7931234866828087,-14745000.0,-0.7379429383693776,0.18069697844293464,1
0001654954-24-003953,20231231,11740000.0,11437000.0,12180000.0,1277965.0,20342000.0,13658000.0,107203000.0,-4831000.0,-15153000.0,-14893000.0,174000.0,39036000.0,-62914000.0,0.6083431925679994,0.2999388915531042,-0.28015148387872574,1.732708688245315,-0.38818014140793117,-1.2907155025553663,0.24085259242775853,-5005000.0,-0.23748893914069413,0.16677356390392736,1
0001654954-24-003957,20221231,9916831.0,8723730.0,0.0,1277965.0,1663219.0,1663219.0,107203000.0,-4948668.0,0.0,-4756131.0,144567.0,2952020.0,8253612.0,1.8317952329921479,0.0,0.18358249190080309,0.16771678371850846,0.0,0.0,0.0,-5093235.0,-2.9753556206368494,-0.7022232438908985,0
0001654954-24-003957,20231231,16121260.0,14902260.0,10445404.0,1277965.0,1374084.0,1374084.0,107203000.0,-9034987.0,-8103522.0,-8642876.0,105990.0,88134.0,2471.0,2.4719254380275544,2.1519623673242636,6.322716353189141,0.0852342806951814,-91.9454693988699,-0.5026605860832217,-3279.4504249291786,-9140977.0,-6.575279968327991,-2.82440789009708,0
0001654954-24-003964,20221231,16836000.0,16836000.0,12180000.0,1277965.0,7576000.0,7576000.0,107203000.0,-22568000.0,0.0,-26961000.0,17000.0,355000.0,214397000.0,1.1700894587984714,0.2999388915531042,0.034726316292711654,0.4499881206937515,0.0,0.0,0.0,-22585000.0,-2.978880675818374,-0.4095282529128345,0
0001654954-24-003964,20231231,30736000.0,4161000.0,12180000.0,1277965.0,17065000.0,2472000.0,107203000.0,-20619000.0,-70572000.0,-78119000.0,76000.0,442000.0,-275709000.0,0.9870296509479746,0.2999388915531042,-0.06005501865479323,0.5552121290994274,-159.66515837104072,-2.2960697553357625,0.2559655288728333,-20695000.0,-1.2082625256372692,-0.17660181629583036,1
0001654954-24-004045,20221231,15499799.0,12134633.0,12180000.0,0.0,4051599.0,3290467.0,107203000.0,-1234264.0,-2880060.0,-2881999.0,200876.0,8338099.0,11448200.0,1.5449665527598537,0.2999388915531042,0.3029945436971485,0.2613968735981673,-0.34540966711956766,-0.18581273215220404,-0.2515731730752433,-1435140.0,-0.3046362682980226,-0.790012437250043,0
0001654954-24-004045,20231231,13357614.0,9960874.0,12180000.0,63305.0,4998720.0,2058178.0,107203000.0,-3598585.0,-3402592.0,-3349277.0,98060.0,7354564.0,57985245.0,1.764671932033145,0.2999388915531042,0.08269158855492338,0.3742225220761732,-0.46265040320541095,-0.2547305229811252,-0.058680307378195955,-3696645.0,-0.7199012947314513,-1.12055717745322,0
0001654954-24-004048,20221231,15775826.0,7156029.0,6701122.0,1277965.0,3303391.0,3303391.0,107203000.0,-2870893.0,0.0,-3029332.0,1020572.5,2219815.0,70.0,1.1525534911331823,1.1080867745533898,10.761986022672367,0.20939575525237158,0.0,0.0,0.0,-1621403.0,-0.8690745358330273,1.772261605256599,2
0001654954-24-004048,20231231,6131483.0,1276065.0,982261.0,1277965.0,11823.0,789115.0,107203000.0,-2751838.0,0.0,-8237599.0,1020572.5,3291319.0,5342368.0,0.96206060432261,0.808599860334164,0.0022106183520798255,0.0019282447655811815,0.0,0.0,0.0,-1621403.0,-232.75293918633173,-0.9661542420318022,0
0001654954-24-004054,20221231,320332531.0,14520073.0,11958228.0,2019047.0,284163099.0,12204998.0,25158523.0,-915521.0,-22524794.0,-1630000.0,4550783.0,37091110.0,-16945964.0,0.8311600980251587,0.2999388915531042,-2.877442841290498,0.8870878587101726,-0.6072828232964719,-0.07031691077294926,1.3292129028481354,-5466304.0,-0.003221815229429209,-0.9445469525375931,0
0001654954-24-004054,20231231,317633210.0,14520073.0,8976998.0,4002531.0,283129071.0,12204998.0,25243530.0,-11326850.0,0.0,-1630000.0,1827202.0,144190714.0,0.0,0.8311600980251587,0.2999388915531042,0.4280491536844271,0.8913711226858174,0.0,0.0,0.0,-13154052.0,-0.04000595897833466,0.12099309190821833,1
0001654954-24-004059,20221231,3909096.0,1988018.0,298614.0,1277965.0,12267507.0,6026699.0,131608.0,-2902659.0,0.0,-2823813.0,1020572.5,14549141.0,-8358411.0,0.28508004531636183,0.04836008822941518,-0.9032801030608064,3.1381953781641587,0.0,0.0,-0.0,-1621403.0,-0.23661360046503335,0.7606982215193706,2
0001654954-24-004059,20231231,6982575.0,5693577.0,3124413.0,1277965.0,23575140.0,11867899.0,0.0,-3291333.0,16371134.0,-6640365.0,1020572.5,12299584.0,-16592565.0,0.39187044723165976,0.2337003442661525,-0.8841086110880403,3.376281672592131,1.3310315210660784,2.3445697325127193,-0.9866548059326572,-1621403.0,-0.1396103268103604,0.35014323669252956,1
0001654954-24-004459,20221231,3909096.0,1988018.0,298614.0,1277965.0,12267507.0,6026699.0,131608.0,-2902659.0,-487493.0,-2823813.0,1020572.5,14549141.0,-10106.0,0.28508004531636183,0.04836008822941518,-7.102403494829469,3.1381953781641587,-0.033506651698543576,-0.1247073492183359,48.23797743914506,-1621403.0,-0.23661360046503335,-1.2274871122431956,0
0001654954-24-004459,20231231,6982575.0,5693577.0,3124413.0,1277965.0,23575140.0,11867899.0,0.0,-3291333.0,0.0,-6640365.0,1020572.5,12299584.0,0.0,0.39187044723165976,0.2337003442661525,0.4280491536844271,3.376281672592131,0.0,0.0,0.0,-1621403.0,-0.1396103268103604,0.7735502995805975,2
0001654954-24-004465,20230131,10600000.0,105591000.0,24639000.0,37000.0,22946000.0,18597000.0,107203000.0,-5451000.0,0.0,-1400000.0,1985000.0,112846000.0,87000.0,1.8987962690861442,0.8436732041660644,5.578775130548322,2.1647169811320754,0.0,0.0,0.0,-7436000.0,-0.23755774426915366,-0.3420904202633644,1
0001654954-24-004465,20240131,12100000.0,101505000.0,25222000.0,52000.0,30294000.0,18346000.0,107203000.0,10912000.0,129800000.0,5993000.0,2069000.0,124700000.0,79420000.0,1.8768377375211578,0.8649113688439399,0.3231267542191959,2.5036363636363634,1.040898155573376,10.727272727272727,1.634349030470914,8843000.0,0.36020334059549747,-2.052502654696081,0
0001654954-24-004576,20221231,21636386.0,21617359.0,19060378.0,1277965.0,2831195.0,2219870.0,217855.0,-249277.0,0.0,151167.0,1726415.0,7631670.0,31869255.0,2.373799966609058,2.260330682929863,0.0851109032282976,0.13085341516831878,0.0,0.0,0.0,-1975692.0,-0.08804656690902604,-4.913605873859072,0
0001654954-24-004576,20231231,28094995.0,14076206.0,11899574.0,1277965.0,2574027.0,897458.0,0.0,-4750026.0,0.0,-7069001.0,1528672.0,5416092.0,25520968.0,2.814481881034737,2.6574022254104896,0.0960910578048274,0.09161870290420056,0.0,0.0,0.0,-6278698.0,-1.8453675893842605,-6.05474196873753,0
0001654954-24-004626,20221231,308350.0,308350.0,12180000.0,64144.0,2663708.0,2663708.0,107203000.0,-189253.0,0.0,-3165733.0,1020572.5,0.0,-2355358.0,0.10953550508192016,0.2999388915531042,-0.7565511277161141,8.638586022377169,-0.0472917516538927,0.0,-0.0,-1621403.0,-0.07104870353657383,0.6949898869508279,2
0001654954-24-004626,20231231,371463.0,307269.0,12180000.0,56770.0,3700524.0,3700524.0,107203000.0,-188763.0,-1560683.0,-920817.0,1020572.5,752.0,12796175.0,0.07976628449783453,0.2999388915531042,0.25401400214313136,9.962025827605979,-2075.376329787234,-4.2014494041129264,-0.12196480588925987,-1621403.0,-0.05100980293601663,1.6231498987947988,2
0001654954-24-004693,20221231,14133284.0,4392168.0,12180000.0,1277965.0,9054967.0,7794624.0,107203000.0,-6948288.0,-16474688.0,-17853695.0,74606.0,937825.0,74333736.0,0.4469184770312548,0.2999388915531042,0.11494794473657063,0.6406838637078262,-17.5669106709674,-1.1656659556264488,-0.22163137340493688,-7022894.0,-0.7673454801105294,0.4788716225908809,1
0001654954-24-004693,20231231,10487169.0,2048437.0,12180000.0,1277965.0,9557161.0,9557161.0,107203000.0,-947299.0,-6659899.0,-7736307.0,0.0,3188019.0,0.0,0.19419685147911905,0.2999388915531042,0.4280491536844271,0.911319441881789,-2.0890399335763057,-0.6350521289396595,0.0,-947299.0,-0.09911928866741912,0.8763027500764248,2
0001654954-24-004797,20221231,18583377.0,13721708.0,12181799.0,24426.0,1451888.0,964326.0,107203000.0,-63376.0,-2094064.0,-2069638.0,689250.0,3894901.0,78783.0,2.7232228414225585,2.6124529056577126,2.966764242788881,0.07812831865812118,-0.5376424201796143,-0.11268479351196502,-26.580150540091136,-752626.0,-0.04365074992010403,-4.95862753399567,0
0001654954-24-004797,20231231,1575000000.0,13721000000.0,12182000000.0,0.0,78000000.0,886000000.0,107203000.0,-737000000.0,-3765932.0,-3795995.0,0.0,3894000000.0,19097445.0,2.8025391942457296,2.6912048221158797,1.6261605054006636,0.049523809523809526,-0.0009671114535182332,-0.0023910679365079365,-0.19719559344194995,-737000000.0,-9.448717948717949,-5.074249387779476,0
0001654954-24-005300,20221231,3909096.0,1988018.0,298614.0,1277965.0,12267507.0,6026699.0,131608.0,-2902659.0,0.0,-2823813.0,1020572.5,14549141.0,-10314313.0,0.28508004531636183,0.04836008822941518,-0.7836126155069169,3.1381953781641587,0.0,0.0,-0.0,-1621403.0,-0.23661360046503335,0.7990784510314202,2
0001654954-24-005300,20231231,6982575.0,5693577.0,3124413.0,1277965.0,23575140.0,11867899.0,0.0,-3291333.0,0.0,-6640365.0,1020572.5,12299584.0,-12808.0,0.39187044723165976,0.2337003442661525,-7.104752126839216,3.376281672592131,0.0,0.0,-0.0,-1621403.0,-0.1396103268103604,-1.6423994953456496,0
0001654954-24-005302,20221231,13637000.0,54228000.0,5628000.0,1277965.0,1300000.0,4470000.0,107203000.0,461000.0,369000.0,-246000.0,1020572.5,7174000.0,28813000.0,2.575017246077869,0.8149489758112465,0.0441302980178329,0.09532888465204957,0.05143574017284639,0.027058737258927917,0.01280671918925485,-1621403.0,0.3546153846153846,-2.9125909769298004,0
0001654954-24-005302,20231231,22120000.0,10545000.0,5453000.0,1277965.0,3605000.0,5596000.0,107203000.0,-80000.0,1828000.0,-249000.0,1020572.5,7125000.0,36218000.0,1.059310561987908,0.6802878693278032,0.09488840200467295,0.1629746835443038,0.25656140350877193,0.08264014466546112,0.050472140924402234,-1621403.0,-0.022191400832177532,-0.8703964415700289,0
0001654954-24-005983,20221231,3800.0,967787.0,12180000.0,4086708.0,33996617.0,31919558.0,107203000.0,-261670.0,0.0,-13929629.0,16297.0,89755.0,-91168016.0,0.029869007950495307,0.2999388915531042,-0.3169258009186534,701.4914965986394,0.0,0.0,-0.0,-277967.0,-0.007696942316348712,9.707991405294111,2
0001654954-24-005983,20231231,0.0,60341.0,12180000.0,47355.0,42233536.0,41553349.0,107203000.0,-525539.0,-475818.0,-4382042.0,0.0,3297916.0,-99678065.0,0.001451079930547955,0.2999388915531042,-0.35325869284918465,0.6651317337689999,-0.14427838671451912,-0.02408792321585015,0.004773547720855135,-525539.0,-0.012443641943691384,0.8519970284786789,2
0001654954-24-006528,20211231,167587.0,124423.0,12180000.0,1277965.0,9186773.0,9186773.0,107203000.0,-421664.0,-2524146.0,-1171474.0,1020572.5,0.0,-104494.0,0.0134528148989963,0.2999388915531042,-4.487700552227745,54.817933371920255,-0.0472917516538927,-15.061705263534762,24.155894118322582,-1621403.0,-0.045899033316704356,0.212600382402564,1
0001654954-24-006528,20221231,154713.0,111549.0,12180000.0,1277965.0,11118632.0,11118632.0,107203000.0,-465092.0,3643495.0,-1715677.0,1020572.5,0.0,51470944.0,0.009982626490836118,0.2999388915531042,0.19558129239106714,71.86617801994662,-0.0472917516538927,23.55002488478667,0.07078741357454023,-1621403.0,-0.04182996613252422,1.898309051783343,2
0001654954-24-006528,20231231,240720.0,95226.0,12180000.0,1277965.0,376040.0,167808.0,107203000.0,-645668.0,0.0,-3655649.0,1020572.5,0.0,-103836424.0,0.4494628326875001,0.2999388915531042,-0.003614923522179024,1.5621468926553672,-0.0472917516538927,0.0,-0.0,-1621403.0,-1.7170194660142537,0.43992301720288884,1
0001654954-24-006855,20221231,54313000.0,28940000.0,12180000.0,260000.0,21258000.0,11224000.0,107203000.0,-6334000.0,0.0,854000.0,2749000.0,2498000.0,33055000.0,1.27491672921703,0.2999388915531042,0.4965907681815841,0.39139800784342604,0.0,0.0,0.0,-9083000.0,-0.2979584156552827,-0.3976481666418842,0
0001654954-24-006855,20231231,61348000.0,33325000.0,12180000.0,255000.0,27187000.0,16018000.0,107203000.0,7732000.0,0.0,1118000.0,5010000.0,4712000.0,54000.0,1.1250828219455613,0.2999388915531042,6.223494423744882,0.4431603312251418,0.0,0.0,0.0,2722000.0,0.2844006326553132,1.6105981922237058,2
0001654954-24-007029,20230228,40560000.0,36424000.0,29591000.0,1277965.0,6824000.0,3584000.0,3240000.0,-34892000.0,0.0,-1630000.0,81000.0,173000.0,5000.0,2.4125999390039183,2.2253170851055875,7.219495616526989,0.16824457593688363,0.0,0.0,0.0,-34973000.0,-5.113130128956624,-2.592504321738222,0
0001654954-24-007029,20240229,20553000.0,7988000.0,6958000.0,1277965.0,6411000.0,2421000.0,3220000.0,-18034000.0,-21087000.0,-1630000.0,5162000.0,153000.0,0.0,1.45849013857741,1.35429246957088,0.4280491536844271,0.31192526638446944,-137.8235294117647,-1.025981608524303,0.0,-23196000.0,-2.812977694587428,-2.2382887807948793,0
0001654954-24-007966,20221231,2841813.0,236106.0,12180000.0,14051.0,914882.0,511543.0,107203000.0,-210517.0,-353237.0,-1630000.0,1020572.5,0.0,1926931.0,0.37950196817525894,0.2999388915531042,0.38851364693946,0.3219360316811838,-0.0472917516538927,-0.1242998747630474,-0.18331585303262027,-1621403.0,-0.23010289851587418,0.6337419491109886,1
0001654954-24-007966,20231231,2520378.0,99807.0,12180000.0,76580.0,1313659.0,953482.0,107203000.0,-167302.0,0.0,-1630000.0,1020572.5,27000.0,19800.0,0.09955238137578057,0.2999388915531042,4.209849659292177,0.5212150717074978,0.0,0.0,0.0,-1621403.0,-0.12735572930265768,2.196942862920343,2
0001654954-24-008044,20221231,3909096.0,1988018.0,298614.0,1277965.0,12267507.0,6026699.0,131608.0,-2902659.0,0.0,-2823813.0,1020572.5,14549141.0,1339.0,0.28508004531636183,0.04836008822941518,9.122895416043146,3.1381953781641587,0.0,0.0,0.0,-1621403.0,-0.23661360046503335,3.976332855596683,2
0001654954-24-008044,20231231,894662.0,4798915.0,3124413.0,1277965.0,23575140.0,11867899.0,0.0,-3291333.0,0.0,-6640365.0,1020572.5,12299584.0,-894662.0,0.3395823646083449,0.2337003442661525,-3.30874907154884,26.350890056803575,0.0,0.0,-0.0,-1621403.0,-0.1396103268103604,-0.07125870859036845,1
0001654954-24-008305,20221231,68086.0,967787.0,12180000.0,4086708.0,33996617.0,31919558.0,107203000.0,-261670.0,-21630143.0,-13929629.0,16297.0,89755.0,-91168016.0,0.029869007950495307,0.2999388915531042,-0.3169258009186534,499.318758628793,-240.99095315024232,-317.6885556502071,0.23725582664867909,-277967.0,-0.007696942316348712,7.510781070809951,2
0001654954-24-008305,20231231,29947.0,60341.0,12180000.0,12653.0,42233536.0,41553349.0,107203000.0,-525539.0,-10142740.0,-4382042.0,0.0,0.0,-99678065.0,0.001451079930547955,0.2999388915531042,-0.35325869284918465,701.4914965986394,-0.0472917516538927,-338.68968511036167,0.10175498491067217,-525539.0,-0.012443641943691384,10.050897261768574,2
0001654954-24-008675,20221231,3909096.0,1988018.0,298614.0,1277965.0,12267507.0,6026699.0,131608.0,-2902659.0,0.0,-2823813.0,1020572.5,14549141.0,-10314313.0,0.28508004531636183,0.04836008822941518,-0.7836126155069169,3.1381953781641587,0.0,0.0,-0.0,-1621403.0,-0.23661360046503335,0.7990784510314202,2
0001654954-24-008675,20231231,6982575.0,4798915.0,3124413.0,1277965.0,23575140.0,11867899.0,0.0,-3291333.0,16371134.0,-6640365.0,1020572.5,12299584.0,-16592565.0,0.3395823646083449,0.2337003442661525,-0.8841086110880403,3.376281672592131,1.3310315210660784,2.3445697325127193,-0.9866548059326572,-1621403.0,-0.1396103268103604,0.41275481705990935,1
0001654954-24-008709,20221231,3909096.0,1988018.0,298614.0,1277965.0,12267507.0,6026699.0,131608.0,-2902659.0,0.0,-2823813.0,1020572.5,14549141.0,1964669.0,0.28508004531636183,0.04836008822941518,1.980181533489958,3.1381953781641587,0.0,0.0,0.0,-1621403.0,-0.23661360046503335,1.6854934325007302,2
0001654954-24-008709,20231231,6087913.0,4798915.0,3124413.0,1277965.0,23575140.0,11867899.0,0.0,-3291333.0,0.0,-6640365.0,1020572.5,12299584.0,-17476700.0,0.3395823646083449,0.2337003442661525,-0.8539670930605229,3.8724502140552928,0.0,0.0,-0.0,-1621403.0,-0.1396103268103604,0.43127440977389936,1
0001654954-24-008904,20230228,15104000.0,7730000.0,12180000.0,108000.0,3837000.0,1189000.0,107203000.0,962000.0,0.0,-651000.0,2188000.0,6406000.0,1834000.0,2.0150712149754257,0.2999388915531042,1.1288660951976177,0.2540386652542373,0.0,0.0,0.0,-1226000.0,0.2507167057597081,-1.08861418408877,0
0001654954-24-008904,20240229,24740000.0,10611000.0,12180000.0,177000.0,7672000.0,4384000.0,107203000.0,1917000.0,5801000.0,934000.0,355000.0,12757000.0,16625000.0,1.229755262555258,0.2999388915531042,0.3794452993930447,0.3101050929668553,0.4547307360664733,0.23447857720291027,0.34893233082706765,1562000.0,0.2498696558915537,-0.39025368507919783,0
